        1.30899694        0.00000000
        1.30879757        0.02284515
        1.30819953        0.04568333
        1.30720300        0.06850761
        1.30580829        0.09131101
        1.30401581        0.11408660
        1.30182612        0.13682744
        1.29923987        0.15952660
        1.29625787        0.18217716
        1.29288101        0.20477224
        1.28911033        0.22730493
        1.28494698        0.24976839
        1.28039222        0.27215577
        1.27544743        0.29446024
        1.27011414        0.31667502
        1.26439395        0.33879334
        1.25828862        0.36080846
        1.25180000        0.38271367
        1.24493007        0.40450230
        1.23768092        0.42616772
        1.23005476        0.44770332
        1.22205392        0.46910255
        1.21368083        0.49035888
        1.20493804        0.51146585
        1.19582821        0.53241702
        1.18635412        0.55320601
        1.17651866        0.57382649
        1.16632481        0.59427217
        1.15577570        0.61453684
        1.14487452        0.63461431
        1.13362460        0.65449847
        1.12202937        0.67418326
        1.11009236        0.69366269
        1.09781721        0.71293083
        1.08520764        0.73198180
        1.07226752        0.75080980
        1.05900077        0.76940910
        1.04541144        0.78777402
        1.03150366        0.80589899
        1.01728168        0.82377847
        1.00274983        0.84140701
        0.98791253        0.85877926
        0.97277430        0.87588992
        0.95733976        0.89273377
        0.94161360        0.90930568
        0.92560061        0.92560061
        0.90930568        0.94161360
        0.89273377        0.95733976
        0.87588992        0.97277430
        0.85877926        0.98791253
        0.84140701        1.00274983
        0.82377847        1.01728168
        0.80589899        1.03150366
        0.78777402        1.04541144
        0.76940910        1.05900077
        0.75080980        1.07226752
        0.73198180        1.08520764
        0.71293083        1.09781721
        0.69366269        1.11009236
        0.67418326        1.12202937
        0.65449847        1.13362460
        0.63461431        1.14487452
        0.61453684        1.15577570
        0.59427217        1.16632481
        0.57382649        1.17651866
        0.55320601        1.18635412
        0.53241702        1.19582821
        0.51146585        1.20493804
        0.49035888        1.21368083
        0.46910255        1.22205392
        0.44770332        1.23005476
        0.42616772        1.23768092
        0.40450230        1.24493007
        0.38271367        1.25180000
        0.36080846        1.25828862
        0.33879334        1.26439395
        0.31667502        1.27011414
        0.29446024        1.27544743
        0.27215577        1.28039222
        0.24976839        1.28494698
        0.22730493        1.28911033
        0.20477224        1.29288101
        0.18217716        1.29625787
        0.15952660        1.29923987
        0.13682744        1.30182612
        0.11408660        1.30401581
        0.09131101        1.30580829
        0.06850761        1.30720300
        0.04568333        1.30819953
        0.02284515        1.30879757
        0.00000000        1.30899694
       -0.02284515        1.30879757
       -0.04568333        1.30819953
       -0.06850761        1.30720300
       -0.09131101        1.30580829
       -0.11408660        1.30401581
       -0.13682744        1.30182612
       -0.15952660        1.29923987
       -0.18217716        1.29625787
       -0.20477224        1.29288101
       -0.22730493        1.28911033
       -0.24976839        1.28494698
       -0.27215577        1.28039222
       -0.29446024        1.27544743
       -0.31667502        1.27011414
       -0.33879334        1.26439395
       -0.36080846        1.25828862
       -0.38271367        1.25180000
       -0.40450230        1.24493007
       -0.42616772        1.23768092
       -0.44770332        1.23005476
       -0.46910255        1.22205392
       -0.49035888        1.21368083
       -0.51146585        1.20493804
       -0.53241702        1.19582821
       -0.55320601        1.18635412
       -0.57382649        1.17651866
       -0.59427217        1.16632481
       -0.61453684        1.15577570
       -0.63461431        1.14487452
       -0.65449847        1.13362460
       -0.67418326        1.12202937
       -0.69366269        1.11009236
       -0.71293083        1.09781721
       -0.73198180        1.08520764
       -0.75080980        1.07226752
       -0.76940910        1.05900077
       -0.78777402        1.04541144
       -0.80589899        1.03150366
       -0.82377847        1.01728168
       -0.84140701        1.00274983
       -0.85877926        0.98791253
       -0.87588992        0.97277430
       -0.89273377        0.95733976
       -0.90930568        0.94161360
       -0.92560061        0.92560061
       -0.94161360        0.90930568
       -0.95733976        0.89273377
       -0.97277430        0.87588992
       -0.98791253        0.85877926
       -1.00274983        0.84140701
       -1.01728168        0.82377847
       -1.03150366        0.80589899
       -1.04541144        0.78777402
       -1.05900077        0.76940910
       -1.07226752        0.75080980
       -1.08520764        0.73198180
       -1.09781721        0.71293083
       -1.11009236        0.69366269
       -1.12202937        0.67418326
       -1.13362460        0.65449847
       -1.14487452        0.63461431
       -1.15577570        0.61453684
       -1.16632481        0.59427217
       -1.17651866        0.57382649
       -1.18635412        0.55320601
       -1.19582821        0.53241702
       -1.20493804        0.51146585
       -1.21368083        0.49035888
       -1.22205392        0.46910255
       -1.23005476        0.44770332
       -1.23768092        0.42616772
       -1.24493007        0.40450230
